Stream_KM,Elevation,Gradient,BottomWidth,ChannelAngleZ ,Mannings_n,SedThermalConductivity,SedThermalDiffusivity,SedHyporheicThickness,%HyporheicExchange,Porosity
93,704,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.95,705,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.9,697,0.16,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.85,694,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.8,694,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.75,691,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.7,690,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.65,688,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.6,685,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.55,687,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.5,682,0.1,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.45,680,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.4,678,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.35,677,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.3,674,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.25,673,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.2,671,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.15,670,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.1,667,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92.05,667,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
92,665,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.95,662,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.9,662,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.85,661,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.8,659,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.75,657,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.7,655,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.65,654,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.6,654,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.55,651,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.5,650,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.45,649,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.4,646,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.35,645,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.3,643,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.25,642,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.2,641,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.15,639,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.1,638,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91.05,636,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
91,636,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.95,635,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.9,630,0.1,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.85,629,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.8,625,0.08,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.75,624,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.7,622,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.65,620,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.6,619,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.55,616,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.5,615,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.45,613,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.4,612,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.35,611,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.3,609,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.25,606,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.2,606,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.15,604,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.1,603,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90.05,601,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
90,600,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.95,599,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.9,595,0.08,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.85,593,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.8,599,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.75,589,0.2,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.7,586,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.65,580,0.12,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.6,578,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.55,575,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.5,573,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.45,572,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.4,570,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.35,567,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.3,566,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.25,565,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.2,564,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.15,561,0.06,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.1,560,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89.05,558,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
89,558,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.95,556,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.9,554,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.85,553,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.8,551,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.75,550,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.7,549,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.65,548,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.6,546,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.55,545,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.5,544,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.45,543,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.4,543,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.35,539,0.08,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.3,537,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.25,536,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.2,534,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.15,534,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.1,533,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88.05,533,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
88,531,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
87.95,530,0.02,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
87.9,526,0.08,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
87.85,526,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
87.8,526,0.005,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
87.75,524,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
87.7,522,0.04,1.5,20,0.5,2,0.0064,0.1,0.01,0.4
87.65,521,0.02,6,20,0.015,2,0.0064,0.1,0.01,0.35
87.6,520,0.02,6,20,0.015,2,0.0064,0.1,0.01,0.35
87.55,519,0.02,6,20,0.015,2,0.0064,0.1,0.01,0.35
87.5,519,0.005,6,20,0.015,2,0.0064,0.1,0.01,0.35
87.45,517,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
87.4,516,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
87.35,514,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
87.3,514,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
87.25,512,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
87.2,511,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
87.15,511,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
87.1,509,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
87.05,507,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
87,507,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.95,506,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.9,504,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.85,504,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.8,502,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.75,501,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.7,500,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.65,498,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.6,497,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.55,496,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.5,495,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.45,495,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.4,493,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.35,492,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.3,492,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.25,491,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.2,489,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.15,489,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.1,488,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
86.05,489,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
86,487,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.95,485,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.9,485,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.85,483,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.8,483,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.75,481,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.7,481,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.65,480,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.6,480,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.55,478,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.5,477,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.45,477,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.4,476,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.35,475,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.3,475,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.25,474,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.2,472,0.04,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.15,472,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.1,471,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
85.05,470,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
85,470,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.95,469,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.9,468,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.85,467,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.8,466,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.75,466,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.7,465,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.65,464,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.6,463,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.55,462,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.5,462,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.45,461,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.4,461,0.005,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.35,460,0.02,8,20,0.035,2,0.0064,0.1,0.01,0.3
84.3,460,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
84.25,459,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
84.2,457,0.04,5,20,0.04,2,0.0064,0.1,0.01,0.1
84.15,457,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
84.1,456,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
84.05,456,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
84,455,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.95,455,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.9,454,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.85,454,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.8,454,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.75,453,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.7,453,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.65,452,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.6,452,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.55,451,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.5,451,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.45,450,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.4,450,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.35,449,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.3,448,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.25,448,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.2,446,0.04,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.15,447,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.1,445,0.04,5,20,0.04,2,0.0064,0.1,0.01,0.1
83.05,445,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
83,444,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.95,444,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.9,443,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.85,443,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.8,442,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.75,442,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.7,442,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.65,441,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.6,440,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.55,439,0.02,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.5,439,0.005,5,20,0.04,2,0.0064,0.1,0.01,0.1
82.45,438,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
82.4,438,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
82.35,437,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
82.3,437,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
82.25,436,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
82.2,436,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
82.15,435,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
82.1,435,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
82.05,434,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
82,434,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.95,433,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.9,432,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.85,432,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.8,431,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.75,430,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.7,430,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.65,429,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.6,429,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.55,428,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.5,428,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.45,427,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.4,427,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.35,426,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.3,426,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.25,426,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.2,425,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.15,425,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.1,425,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
81.05,424,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
81,424,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.95,423,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.9,423,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.85,423,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.8,420,0.06,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.75,420,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.7,419,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.65,419,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.6,419,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.55,418,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.5,418,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.45,418,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.4,417,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.35,417,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.3,417,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.25,416,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.2,415,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.15,415,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.1,414,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
80.05,414,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
80,414,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.95,413,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.9,413,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.85,414,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.8,412,0.04,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.75,412,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.7,412,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.65,411,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.6,409,0.04,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.55,409,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.5,408,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.45,408,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.4,407,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.35,407,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.3,406,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.25,406,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.2,406,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.15,406,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.1,405,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
79.05,405,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
79,405,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.95,405,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.9,404,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.85,405,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.8,404,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.75,403,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.7,403,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.65,403,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.6,403,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.55,402,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.5,402,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.45,402,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.4,401,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.35,401,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.3,401,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.25,400,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.2,400,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.15,399,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.1,399,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78.05,399,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
78,398,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.95,398,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.9,398,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.85,394,0.08,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.8,393,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.75,393,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.7,393,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.65,391,0.04,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.6,391,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.55,391,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.5,391,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.45,390,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.4,390,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.35,390,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.3,390,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.25,388,0.04,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.2,388,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.15,388,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.1,388,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
77.05,387,0.02,10,20,0.5,2,0.0064,0.1,0.01,0.2
77,387,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
76.95,387,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
76.9,387,0.005,10,20,0.5,2,0.0064,0.1,0.01,0.2
76.85,386,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.8,386,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.75,386,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.7,386,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.65,386,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.6,385,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.55,385,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.5,385,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.45,384,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.4,384,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.35,384,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.3,383,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.25,383,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.2,383,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.15,383,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.1,382,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
76.05,382,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
76,382,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.95,382,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.9,383,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.85,381,0.04,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.8,381,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.75,381,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.7,380,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.65,380,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.6,380,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.55,380,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.5,379,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.45,379,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.4,379,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.35,379,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.3,378,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.25,378,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.2,377,0.02,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.15,377,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.1,377,0.005,6,20,0.03,2,0.0064,0.1,0.01,0.2
75.05,376,0.02,6,20,0.02,2,0.0064,0.1,0.01,0.4
75,376,0.005,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.95,376,0.005,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.9,376,0.005,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.85,375,0.02,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.8,375,0.005,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.75,374,0.02,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.7,374,0.005,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.65,374,0.005,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.6,373,0.02,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.55,373,0.005,6,20,0.02,2,0.0064,0.1,0.01,0.4
74.5,372,0.02,6,20,0.02,2,0.0064,0.1,0.01,0.4
